country,continent,year,pop,gdpPercap,lifeExp
ALPHARETTA,US,2008,2,315.0,600.0
ALPHARETTA,US,2009,1,,
ALPHARETTA,US,2010,3,180.0,300.0
ALPHARETTA,US,2012,2,180.0,180.0
ALPHARETTA,US,2014,3,412.6666666666667,1200.0
ALPINE,US,2001,1,5.0,5.0
ALPINE,US,2004,2,210.0,300.0
ALPINE,US,2005,2,1950.0,2700.0
ALPINE,US,2008,3,255.0,600.0
ALPINE,US,2011,4,450.0,600.0
ALPINE,US,2012,3,500.0,1200.0
ALPINE,US,2013,3,4810.0,7200.0
ALPINE,US,2014,1,2700.0,2700.0
ALPINE (HIGHWAY 395),US,2001,1,1500.0,1500.0
ALPINE (NEAR),US,2012,1,,
ALSEA,US,2000,1,,
ALSEA,US,2009,1,,
ALSEA (ABOVE),US,2013,1,60.0,60.0
ALSIP,US,2001,1,0.0,0.0
ALSIP,US,2004,1,0.0,0.0
ALSIP,US,2005,1,480.0,480.0
ALSIP,US,2009,1,120.0,120.0
ALSIP,US,2011,1,900.0,900.0
ALSIP,US,2012,1,180.0,180.0
ALSTEAD,US,2005,1,1800.0,1800.0
ALSTEAD,US,2010,1,,
ALSTON,US,2007,1,3600.0,3600.0
ALTA,US,1998,1,10800.0,10800.0
ALTA LOMA,US,1999,1,,
ALTA LOMA,US,2008,1,100.0,100.0
ALTA LOMA,US,2009,1,60.0,60.0
ALTA LOMA,US,2014,1,300.0,300.0
ALTADENA,US,2003,1,,
ALTADENA,US,2006,1,,
ALTADENA,US,2012,1,480.0,480.0
ALTAMONT,US,2014,1,420.0,420.0
ALTAMONTE SPRINGS,US,2005,1,0.0,0.0
ALTAMONTE SPRINGS,US,2006,4,382.5,600.0
ALTAMONTE SPRINGS,US,2007,1,30.0,30.0
ALTAMONTE SPRINGS,US,2008,1,2400.0,2400.0
ALTAMONTE SPRINGS,US,2011,1,7.0,7.0
ALTAMONTE SPRINGS,US,2012,1,60.0,60.0
ALTAMONTE SPRINGS,US,2014,1,600.0,600.0
ALTMAR,US,2007,1,300.0,300.0
ALTO,US,2006,2,450.0,600.0
ALTO,US,2009,1,900.0,900.0
ALTO,US,2012,2,435.5,751.0
ALTO,US,2013,1,,
ALTON,US,1998,1,,
ALTON,US,2000,2,30.0,60.0
ALTON,US,2001,1,,
ALTON,US,2002,1,2400.0,2400.0
ALTON,US,2007,1,,
ALTON,US,2008,2,90.0,180.0
ALTON,US,2009,2,0.0,0.0
ALTON,US,2010,1,,
ALTON,US,2011,1,,
ALTON,US,2012,1,10.0,10.0
ALTON,US,2013,1,,
ALTON (HAMPSHIRE) (UK/ENGLAND),GB,2008,1,,
ALTON (HAMPSHIRE) (UK/ENGLAND),GB,2011,1,20.0,20.0
ALTON (HAMPSHIRE)(UK/ENGLAND),GB,2013,1,120.0,120.0
ALTON (KENDALL HILL SUBDIVISION),US,2005,1,120.0,120.0
ALTON (NEAR) (UK/ENGLAND),GB,2014,1,15.0,15.0
ALTON BAY,US,1999,1,600.0,600.0
ALTON BAY,US,2012,1,120.0,120.0
ALTOONA,US,1999,1,900.0,900.0
ALTOONA,US,2002,1,300.0,300.0
ALTOONA,US,2004,2,15.0,15.0
ALTOONA,US,2005,1,,
ALTOONA,US,2006,1,,
ALTOONA,US,2008,4,121.5,300.0
ALTOONA,US,2010,1,120.0,120.0
ALTOONA,US,2011,2,600.0,600.0
ALTOONA,US,2012,3,,
ALTOONA,US,2013,1,,
ALTOONA,US,2014,2,960.0,1800.0
ALTRINCHAM (UK/ENGLAND),GB,2009,1,,
ALTURAS,US,1999,3,,
ALTURAS,US,2001,1,180.0,180.0
ALTURAS,US,2005,2,1500.0,1800.0
ALTURAS,US,2006,1,,
ALTURAS (SE OF),US,2000,1,480.0,480.0
ALTUS,US,2002,1,,
ALTUS,US,2005,1,1200.0,1200.0
ALTUS (SW OF),US,2003,1,20.0,20.0
ALUM CREEK,US,2006,1,,
ALVA,US,1999,1,120.0,120.0
ALVA,US,2002,1,0.0,0.0
ALVA,US,2012,1,5.0,5.0
ALVADORE,US,2012,1,,
ALVARADO,US,2001,1,2.0,2.0
ALVARADO,US,2003,1,30.0,30.0
ALVARADO,US,2004,1,,
ALVARADO,US,2009,1,,
ALVARADO,US,2012,1,60.0,60.0
ALVATON,US,2001,1,,
ALVIN,US,2000,1,2.0,2.0
ALVIN,US,2001,1,60.0,60.0
ALVIN,US,2006,1,420.0,420.0
ALVIN,US,2007,1,,
ALVIN,US,2008,2,2.0,2.0
ALVIN,US,2009,2,10.0,10.0
ALVIN,US,2010,1,0.0,0.0
ALVIN,US,2011,1,,
ALVIN,US,2012,2,180.0,180.0
AMADO,US,2004,1,3600.0,3600.0
AMADO,US,2006,1,1200.0,1200.0
AMADO,US,2011,1,,
AMAGANSETT,US,2008,1,2.0,2.0
AMAGANSETT,US,2009,1,,
AMARGOSA VALLEY,US,1998,1,3600.0,3600.0
AMARGOSA VALLEY,US,2012,1,1200.0,1200.0
AMARILLO,US,1998,1,5.0,5.0
AMARILLO,US,1999,1,1800.0,1800.0
AMARILLO,US,2000,2,60.0,120.0
AMARILLO,US,2001,2,3600.0,3600.0
AMARILLO,US,2003,2,10800.0,10800.0
AMARILLO,US,2005,2,1410.0,2400.0
AMARILLO,US,2006,4,8.333333333333334,20.0
AMARILLO,US,2008,1,0.0,0.0
AMARILLO,US,2009,5,73.0,180.0
AMARILLO,US,2010,5,2727.5,7200.0
AMARILLO,US,2011,2,40.0,40.0
AMARILLO,US,2012,2,30.0,30.0
AMARILLO,US,2013,1,600.0,600.0
AMARILLO (HWY. 140),US,2008,1,0.0,0.0
AMARILLO (LOCAL AREA AND SE),US,2009,1,600.0,600.0
AMARILLO (SOUTH OF),US,2003,1,0.0,0.0
AMBER,US,2013,1,3600.0,3600.0
AMBLER,US,2013,1,105.0,105.0
AMBOY,US,2005,1,,
AMBOY,US,2006,1,60.0,60.0
AMBOY,US,2009,1,600.0,600.0
AMBOY,US,2011,1,,
AMBRIDGE,US,1999,1,9.0,9.0
AMBRIDGE,US,2012,1,120.0,120.0
AMBROSE,US,2009,1,,
AMELIA,US,1998,1,300.0,300.0
AMELIA,US,2006,1,2.0,2.0
AMELIA,US,2008,1,60.0,60.0
AMELIA,US,2010,3,9.0,10.0
AMELIA,US,2013,1,2.0,2.0
AMENIA,US,2008,1,900.0,900.0
AMERICAN CANYON,US,1999,1,1800.0,1800.0
AMERICAN CANYON,US,2002,1,60.0,60.0
AMERICAN CANYON,US,2003,1,0.0,0.0
AMERICAN CANYON,US,2007,1,300.0,300.0
AMERICAN CANYON,US,2011,1,0.0,0.0
AMERICAN FALLS,US,2000,1,20.0,20.0
AMERICAN FORK,US,1999,1,600.0,600.0
AMERICAN FORK,US,2011,2,780.0,1200.0
AMERICAN FORK,US,2012,2,180.0,360.0
AMERICAN FORK,US,2013,1,1.0,1.0
AMERICAN FORK,US,2014,2,360.0,600.0
AMERICUS,US,2005,2,10.0,20.0
AMERICUS,US,2006,1,1800.0,1800.0
AMERICUS,US,2008,1,600.0,600.0
AMERICUS,US,2011,1,3600.0,3600.0
AMERICUS,US,2014,1,20.0,20.0
AMERY,US,2004,1,30.0,30.0
AMERY,US,2005,1,50.0,50.0
AMERY,US,2009,1,30.0,30.0
AMERY,US,2011,2,2.5,5.0
AMES,US,2000,1,,
AMES,US,2001,4,345.0,600.0
AMES,US,2003,1,600.0,600.0
AMES,US,2004,2,270.0,360.0
AMES,US,2007,2,300.0,300.0
AMES,US,2009,2,3600.0,3600.0
AMES,US,2011,2,600.0,600.0
AMES,US,2012,2,135.0,240.0
AMES,US,2013,3,1440.0,2700.0
AMES (NORTH OF),US,2012,1,3.0,3.0
AMESBURY,US,2005,1,3600.0,3600.0
AMESBURY,US,2006,1,180.0,180.0
AMESBURY,US,2008,1,0.0,0.0
AMESBURY,US,2010,1,0.0,0.0
AMESBURY,US,2013,1,,
AMESBURY (PAST),US,2009,2,,
AMHERST,US,2003,1,120.0,120.0
AMHERST,US,2005,1,,
AMHERST,US,2006,1,120.0,120.0
AMHERST,US,2009,1,,
AMHERST,US,2010,5,192.0,300.0
AMHERST,US,2011,3,7200.0,7200.0
AMHERST,US,2012,2,,
AMHERST,US,2013,7,195.0,600.0
AMHERST (CANADA),CA,2001,1,0.0,0.0
AMHERST (CANADA),CA,2002,1,,
AMHERST (CANADA),CA,2005,1,,
AMHERST (NEAR HIGH PEAK),US,2014,1,1800.0,1800.0
AMHERSTBURG (CANADA),CA,2000,1,45.0,45.0
AMHERSTBURG (CANADA),CA,2002,1,30.0,30.0
AMITE,US,2000,1,,
AMITY,US,1999,1,5.0,5.0
AMITY,US,2001,2,7.0,7.0
AMITY,US,2008,1,2.0,2.0
AMITYVILLE,US,2004,1,300.0,300.0
AMITYVILLE,US,2005,1,60.0,60.0
AMITYVILLE,US,2007,1,900.0,900.0
AMITYVILLE,US,2013,1,1200.0,1200.0
AMMANFORD (UK/WALES),GB,2004,1,1800.0,1800.0
AMMON,US,1999,1,120.0,120.0
AMMON,US,2005,1,1500.0,1500.0
AMMON,US,2011,1,,
AMMON,US,2014,1,10.0,10.0
AMORY,US,2005,1,,
AMORY,US,2009,1,0.0,0.0
AMORY,US,2013,2,270.0,420.0
AMSTERDAM,US,1998,1,,
AMSTERDAM,US,1999,1,240.0,240.0
AMSTERDAM,US,2001,1,900.0,900.0
AMSTERDAM,US,2004,1,60.0,60.0
AMSTERDAM,US,2012,1,,
AMSTERDAM (WEST OF),US,2002,1,1.0,1.0
AMSTON (HEBRON),US,2013,1,30.0,30.0
ANACOCO,US,1999,1,,
ANACONDA,US,2009,1,,
ANACONDA,US,2012,1,300.0,300.0
ANACORTES,US,2000,1,1200.0,1200.0
ANACORTES,US,2004,2,360.0,420.0
ANACORTES,US,2005,1,480.0,480.0
ANACORTES,US,2007,1,120.0,120.0
ANACORTES,US,2008,3,5.0,10.0
ANACORTES,US,2009,1,,
ANACORTES,US,2012,4,2490.5,7200.0
ANACORTES,US,2013,2,360.0,600.0
ANAHEIM,US,1999,5,210.0,600.0
ANAHEIM,US,2001,3,86.66666666666667,120.0
ANAHEIM,US,2002,5,136.0,480.0
ANAHEIM,US,2003,2,510.0,900.0
ANAHEIM,US,2004,3,1786.6666666666667,3600.0
ANAHEIM,US,2005,2,151.5,300.0
ANAHEIM,US,2006,1,60.0,60.0
ANAHEIM,US,2007,2,60.0,60.0
ANAHEIM,US,2008,3,340.0,900.0
ANAHEIM,US,2009,8,328.85714285714283,900.0
ANAHEIM,US,2010,5,121.25,300.0
ANAHEIM,US,2011,4,12.5,20.0
ANAHEIM,US,2012,7,552.0,1200.0
ANAHEIM,US,2013,3,452.5,900.0
ANAHEIM,US,2014,2,150.0,180.0
ANAHEIM HILLS,US,1998,1,3.0,3.0
ANAHEIM HILLS,US,2000,1,90.0,90.0
ANAHEIM HILLS,US,2001,1,900.0,900.0
ANAHEIM HILLS,US,2003,1,,
ANAHEIM HILLS,US,2004,1,120.0,120.0
ANAHEIM HILLS,US,2005,1,1620.0,1620.0
ANAHEIM HILLS,US,2009,1,1200.0,1200.0
ANAHOLA,US,2006,1,10800.0,10800.0
ANAHOLA,US,2012,1,,
ANAHUAC,US,2009,2,1950.0,2700.0
ANAMOSA,US,2000,1,60.0,60.0
ANAMOSA,US,2003,1,10.0,10.0
ANCASTER (CANADA),CA,2002,1,,
ANCASTER (CANADA),CA,2014,1,240.0,240.0
ANCHOR POINT,US,2005,1,300.0,300.0
ANCHORAGE,US,1998,1,900.0,900.0
ANCHORAGE,US,1999,1,900.0,900.0
ANCHORAGE,US,2000,2,14445.0,28800.0
ANCHORAGE,US,2001,2,11250.0,21600.0
ANCHORAGE,US,2002,1,60.0,60.0
ANCHORAGE,US,2003,7,609.0,1800.0
ANCHORAGE,US,2004,5,155.0,300.0
ANCHORAGE,US,2005,6,1560.0,7200.0
ANCHORAGE,US,2006,7,1360.8333333333333,7200.0
ANCHORAGE,US,2007,3,2.5,5.0
ANCHORAGE,US,2008,4,1355.0,2700.0
ANCHORAGE,US,2009,2,900.0,900.0
ANCHORAGE,US,2010,2,900.0,900.0
ANCHORAGE,US,2011,6,130.33333333333334,300.0
ANCHORAGE,US,2012,18,828.6666666666666,5400.0
ANCHORAGE,US,2013,10,183.77777777777777,900.0
ANCHORAGE,US,2014,12,1132.4166666666667,10800.0
ANCHORVILLE,US,2003,1,180.0,180.0
ANDERSON,US,1998,1,5.0,5.0
ANDERSON,US,1999,3,902.5,1800.0
ANDERSON,US,2001,2,810.0,1200.0
ANDERSON,US,2002,2,152.5,300.0
ANDERSON,US,2003,1,300.0,300.0
ANDERSON,US,2004,2,0.0,0.0
ANDERSON,US,2005,2,210.0,300.0
ANDERSON,US,2007,1,0.0,0.0
ANDERSON,US,2008,3,165.0,300.0
ANDERSON,US,2009,3,720.0,1260.0
ANDERSON,US,2010,4,4607.5,14400.0
ANDERSON,US,2011,1,60.0,60.0
ANDERSON,US,2012,6,675.0,2700.0
ANDERSON,US,2013,6,363.6666666666667,900.0
ANDERSON,US,2014,2,990.0,1800.0
ANDES,US,2003,1,900.0,900.0
ANDOVER,US,1999,2,420.0,420.0
ANDOVER,US,2001,4,120.0,180.0
ANDOVER,US,2003,1,0.0,0.0
ANDOVER,US,2004,1,1200.0,1200.0
ANDOVER,US,2005,2,90.0,120.0
ANDOVER,US,2006,1,10.0,10.0
ANDOVER,US,2007,4,244.75,600.0
ANDOVER,US,2010,2,25.0,30.0
ANDOVER,US,2012,5,2117.5,7200.0
ANDOVER,US,2014,1,30.0,30.0
ANDOVER (UK/ENGLAND),GB,2004,1,,
ANDREAS,US,2011,1,8.0,8.0
ANDREWS,US,1999,1,0.0,0.0
ANDREWS,US,2001,1,,
ANDREWS,US,2005,1,60.0,60.0
ANDREWS,US,2007,1,,
ANDREWS,US,2013,1,,
ANETA (BY/NEAR),US,2002,1,15.0,15.0
ANGEL FIRE,US,2008,1,5.0,5.0
ANGELICA,US,2000,1,15.0,15.0
ANGELS CAMP,US,2002,1,180.0,180.0
ANGELS CAMP,US,2005,2,360.0,600.0
ANGELUS OAKS,US,2009,1,1.0,1.0
ANGIER,US,2009,1,60.0,60.0
ANGLETON,US,1999,1,2.0,2.0
ANGLETON,US,2011,1,,
ANGLETON,US,2012,1,300.0,300.0
ANGLETON,US,2014,1,3.0,3.0
ANGLETON (5 MILES NORTH),US,2002,1,300.0,300.0
ANGOLA,US,1999,1,600.0,600.0
ANGOLA,US,2004,1,,
ANGOLA,US,2005,1,30.0,30.0
ANGOLA,US,2007,1,,
ANGOLA,US,2008,1,180.0,180.0
ANGOLA,US,2009,1,2.0,2.0
ANGOLA,US,2010,1,3600.0,3600.0
ANGOLA,US,2011,1,0.0,0.0
ANGOLA,US,2012,1,7200.0,7200.0
ANGOON,US,2013,1,600.0,600.0
ANGUS (CANADA),CA,2001,1,,
ANGWIN,US,2004,1,258.0,258.0
ANJEAN,US,2009,1,240.0,240.0
ANKENY,US,2000,1,,
ANKENY,US,2009,1,0.0,0.0
ANKENY,US,2011,1,,
ANKENY,US,2012,1,30.0,30.0
ANKENY,US,2013,1,120.0,120.0
ANKENY,US,2014,1,180.0,180.0
ANN ARBOR,US,1998,1,5.0,5.0
ANN ARBOR,US,1999,1,120.0,120.0
ANN ARBOR,US,2000,5,7.5,15.0
ANN ARBOR,US,2001,1,600.0,600.0
ANN ARBOR,US,2003,1,,
ANN ARBOR,US,2004,1,,
ANN ARBOR,US,2005,3,1800.0,3600.0
ANN ARBOR,US,2006,2,300.0,300.0
ANN ARBOR,US,2007,3,12.5,15.0
ANN ARBOR,US,2008,3,180.0,300.0
ANN ARBOR,US,2009,3,,
ANN ARBOR,US,2011,2,1815.0,3600.0
ANN ARBOR,US,2012,4,1500.6666666666667,3600.0
ANN ARBOR,US,2013,4,205.0,600.0
ANN ARBOR,US,2014,1,30.0,30.0
ANNA,US,1999,2,30.0,30.0
ANNA,US,2006,1,10.0,10.0
ANNA,US,2013,1,,
ANNALONG (UK/ENGLAND),GB,2010,1,,
ANNANDALE,US,2002,2,92.5,180.0
ANNANDALE,US,2005,1,30.0,30.0
ANNANDALE,US,2006,2,65.0,90.0
ANNANDALE,US,2008,2,5.0,5.0
ANNANDALE,US,2009,1,,
ANNANDALE,US,2010,1,300.0,300.0
ANNANDALE,US,2011,1,,
ANNANDALE,US,2012,2,120.0,120.0
ANNANDALE,US,2013,1,30.0,30.0
ANNAPOLIS,US,1998,1,10.0,10.0
ANNAPOLIS,US,1999,1,,
ANNAPOLIS,US,2000,1,30.0,30.0
ANNAPOLIS,US,2001,1,10.0,10.0
ANNAPOLIS,US,2002,2,25.0,45.0
ANNAPOLIS,US,2003,1,120.0,120.0
ANNAPOLIS,US,2004,1,900.0,900.0
ANNAPOLIS,US,2005,2,600.0,600.0
ANNAPOLIS,US,2006,1,3.0,3.0
ANNAPOLIS,US,2007,2,17.5,20.0
ANNAPOLIS,US,2008,1,3600.0,3600.0
ANNAPOLIS,US,2009,3,263.3333333333333,600.0
ANNAPOLIS,US,2010,2,92.5,180.0
ANNAPOLIS,US,2011,5,508.3333333333333,900.0
ANNAPOLIS,US,2012,5,630.0,1800.0
ANNAPOLIS (NEAR),US,2012,1,,
ANNISTON,US,2007,1,7200.0,7200.0
ANNISTON,US,2008,1,,
ANNISTON,US,2009,2,4200.0,7200.0
ANNISTON,US,2011,1,600.0,600.0
ANNISTON,US,2012,2,240.0,300.0
ANNISTON (FT. MCCLELLAN U.S. ARMY BASE),US,1998,1,5.0,5.0
ANNVILLE,US,2007,1,20.0,20.0
ANNVILLE,US,2008,1,5.0,5.0
ANNVILLE,US,2013,1,240.0,240.0
ANOKA,US,2004,1,,
ANOKA,US,2005,1,10.0,10.0
ANOKA,US,2012,1,20.0,20.0
ANOKA,US,2013,1,,
ANSBACH (GERMANY),DE,2001,1,240.0,240.0
ANSBACH (GERMANY),DE,2004,1,5.0,5.0
ANSBACH (GERMANY),DE,2007,1,900.0,900.0
ANSON,US,1999,1,7.0,7.0
ANSON,US,2011,1,10.0,10.0
ANSON (JUST EAST OF&#44 ON HWY 180),US,1998,1,,
ANSONIA,US,2005,1,120.0,120.0
ANSONIA,US,2009,1,,
ANSONIA,US,2010,1,120.0,120.0
ANSONIA,US,2013,1,180.0,180.0
ANSTED,US,2005,2,300.0,600.0
ANSTED,US,2012,3,685.0,1800.0
ANTELOPE,US,2004,1,120.0,120.0
ANTELOPE,US,2006,1,90.0,90.0
ANTELOPE,US,2007,1,,
ANTELOPE,US,2009,1,120.0,120.0
ANTELOPE,US,2010,1,120.0,120.0
ANTELOPE,US,2013,1,600.0,600.0
ANTELOPE,US,2014,2,570.0,900.0
ANTELOPE ACRES,US,2006,1,,
ANTHONY,US,2001,1,,
ANTHONY,US,2004,1,60.0,60.0
ANTHONY,US,2006,2,30.0,30.0
ANTHONY,US,2008,1,30.0,30.0
ANTHONY,US,2011,1,,
ANTHONY,US,2013,2,1.5,3.0
ANTHONY,US,2014,1,,
ANTIGO,US,2011,1,,
ANTIOCH,US,1999,1,300.0,300.0
ANTIOCH,US,2000,3,840.0,1800.0
ANTIOCH,US,2001,5,1429.3333333333333,3600.0
ANTIOCH,US,2002,4,450.0,1200.0
ANTIOCH,US,2003,4,740.0,1500.0
ANTIOCH,US,2004,4,750.0,900.0
ANTIOCH,US,2005,3,1040.0,2400.0
ANTIOCH,US,2007,2,240.0,360.0
ANTIOCH,US,2008,2,390.0,480.0
ANTIOCH,US,2009,2,10.0,10.0
ANTIOCH,US,2010,5,913.5,1800.0
ANTIOCH,US,2011,2,121.0,240.0
ANTIOCH,US,2012,11,697.5,3600.0
ANTIOCH,US,2013,8,11055.0,56000.0
ANTIOCH,US,2014,1,600.0,600.0
ANTONITO (30 MILES EAST OF MY LOCATION),US,2009,1,,
ANTWERP,US,2008,1,600.0,600.0
ANZA,US,2000,1,30.0,30.0
APACHE JUNCTION,US,1999,1,0.0,0.0
APACHE JUNCTION,US,2000,2,360.0,360.0
APACHE JUNCTION,US,2001,1,180.0,180.0
APACHE JUNCTION,US,2002,1,180.0,180.0
APACHE JUNCTION,US,2003,3,0.0,0.0
APACHE JUNCTION,US,2004,2,405.0,780.0
APACHE JUNCTION,US,2005,1,30.0,30.0
APACHE JUNCTION,US,2006,2,540.0,900.0
APACHE JUNCTION,US,2008,3,12640.0,37800.0
APACHE JUNCTION,US,2009,2,30.0,30.0
APACHE JUNCTION,US,2011,1,180.0,180.0
APACHE JUNCTION,US,2013,1,90.0,90.0
APACHE JUNCTION,US,2014,3,1040.0,1800.0
APACHE JUNCTION (EAST OF),US,2001,1,28800.0,28800.0
APACHE JUNCTION (SOUTHEAST OF),US,2000,1,120.0,120.0
APALACHICOLA,US,2008,2,120.0,120.0
APALACHICOLA,US,2009,1,,
APALACHIN,US,1999,1,240.0,240.0
APALACHIN,US,2008,1,,
APEX,US,2002,1,0.0,0.0
APEX,US,2003,1,10.0,10.0
APEX,US,2004,1,0.0,0.0
APEX,US,2006,1,30.0,30.0
APEX,US,2007,1,120.0,120.0
APEX,US,2008,2,120.0,120.0
APEX,US,2011,2,300.0,600.0
APEX,US,2012,2,60.0,60.0
APEX,US,2014,1,30.0,30.0
APEX (N 35 41 25 W 78 45 01),US,2002,1,,
APISON,US,2012,1,60.0,60.0
APOLLO,US,2000,1,,
APOLLO,US,2001,1,900.0,900.0
APOLLO,US,2007,2,3610.0,7200.0
APOLLO,US,2008,1,60.0,60.0
APOLLO,US,2010,1,,
APOLLO,US,2013,1,86400.0,86400.0
APOLLO BEACH,US,2014,1,600.0,600.0
APOPKA,US,2000,1,1.0,1.0
APOPKA,US,2002,1,7200.0,7200.0
APOPKA,US,2003,1,1800.0,1800.0
APOPKA,US,2004,1,1200.0,1200.0
APOPKA,US,2008,1,60.0,60.0
APOPKA,US,2009,2,15.0,15.0
APOPKA,US,2012,2,1800.0,1800.0
APOPKA,US,2013,2,690.0,900.0
APOPKA,US,2014,1,30.0,30.0
APOPKA (ORLANDO),US,2003,1,360.0,360.0
APPALACHIA,US,2002,2,600.0,600.0
APPLE RIVER,US,2009,1,,
APPLE VALLEY,US,1998,1,1800.0,1800.0
APPLE VALLEY,US,1999,3,72.66666666666667,180.0
APPLE VALLEY,US,2002,2,30.0,40.0
APPLE VALLEY,US,2003,2,0.0,0.0
APPLE VALLEY,US,2004,1,,
APPLE VALLEY,US,2005,2,0.0,0.0
APPLE VALLEY,US,2008,2,903.0,1800.0
APPLE VALLEY,US,2009,1,180.0,180.0
APPLE VALLEY,US,2010,1,2700.0,2700.0
APPLE VALLEY,US,2011,6,665.0,1800.0
APPLE VALLEY,US,2012,6,1752.0,7200.0
APPLE VALLEY,US,2013,2,450.0,600.0
APPLE VALLEY,US,2014,2,135.0,240.0
APPLE VALLEY (ABOVE),US,2011,1,20.0,20.0
APPLE VALLEY (PANOCHE ROAD),US,2006,1,,
APPLEGATE,US,2006,1,,
APPLETON,US,1999,2,42.5,60.0
APPLETON,US,2002,2,3600.0,3600.0
APPLETON,US,2007,1,300.0,300.0
APPLETON,US,2008,2,5.0,5.0
APPLETON,US,2010,3,155.0,300.0
APPLETON,US,2011,2,60.0,60.0
APPLETON,US,2012,3,240.0,300.0
APPLETON,US,2013,6,432.0,900.0
APPLETON,US,2014,2,270.0,300.0
APPLETON (LAWRENCE UNIVERSITY),US,2011,1,0.0,0.0
APPLETON (NEAR),US,2003,1,2400.0,2400.0
APPLING,US,2009,1,900.0,900.0
APPLING,US,2011,1,30.0,30.0
APPLING,US,2013,1,20.0,20.0
APTOS,US,2000,1,2.0,2.0
APTOS,US,2002,1,5.0,5.0
APTOS,US,2012,2,,
APTOS,US,2013,1,120.0,120.0
AQUEBOGUE,US,2000,1,,
AQUEBOGUE,US,2004,1,,
AQUEBOGUE,US,2012,1,,
AQUILLA,US,2012,1,2700.0,2700.0
ARAB,US,1999,2,2700.0,2700.0
ARABELA (NEAR ROSWELL),US,2002,1,9000.0,9000.0
ARABI,US,2013,1,120.0,120.0
ARANSAS PASS,US,2010,1,9000.0,9000.0
ARAPAHOE,US,2012,1,60.0,60.0
ARAPAHOE,US,2013,1,5.0,5.0
ARARAT,US,2009,1,,
ARARAT,US,2012,1,,
ARBROATH (UK/SCOTLAND),GB,2005,1,600.0,600.0
ARBROATH (UK/SCOTLAND),GB,2006,1,4.0,4.0
ARBUCKLE,US,2006,1,5.0,5.0
ARBUCKLE,US,2007,1,240.0,240.0
ARBUCKLE,US,2009,1,5.0,5.0
ARBUCKLE,US,2014,1,1200.0,1200.0
ARBUTUS,US,2003,1,3600.0,3600.0
ARBUTUS,US,2012,2,240.0,300.0
ARCADE,US,1999,1,,
ARCADE,US,2001,1,,
ARCADIA,US,1998,1,300.0,300.0
ARCADIA,US,1999,2,3.0,3.0
ARCADIA,US,2001,2,157.5,300.0
ARCADIA,US,2002,2,1800.0,3600.0
ARCADIA,US,2003,3,1218.3333333333333,3600.0
ARCADIA,US,2004,1,,
ARCADIA,US,2005,1,300.0,300.0
ARCADIA,US,2007,3,21.666666666666668,65.0
ARCADIA,US,2009,3,840.0,1800.0
ARCADIA,US,2010,2,45.0,45.0
ARCADIA,US,2011,2,1200.0,1200.0
ARCADIA,US,2012,3,600.6666666666666,900.0
ARCADIA,US,2013,3,860.0,1800.0
ARCADIA,US,2014,1,120.0,120.0
ARCADIA (OUTSKIRTS OF),US,1998,1,180.0,180.0
ARCANUM,US,2013,1,15.0,15.0
ARCATA,US,2005,2,302.5,600.0
ARCATA,US,2006,1,600.0,600.0
ARCATA,US,2008,1,8.0,8.0
ARCATA,US,2009,1,1.0,1.0
ARCATA,US,2010,1,,
ARCATA,US,2011,5,270.0,300.0
ARCATA,US,2012,3,1800.0,1800.0
ARCHDALE,US,2012,1,30.0,30.0
ARCHER CITY,US,2007,1,,
ARCO,US,2003,2,7.5,12.0
ARCO,US,2004,1,1200.0,1200.0
ARCO,US,2010,1,,
ARCOLA,US,2000,1,900.0,900.0
ARCOLA,US,2004,1,,
ARDEN,US,2003,1,30.0,30.0
ARDEN,US,2004,2,5.0,10.0
ARDEN,US,2005,2,27.5,45.0
ARDEN,US,2009,2,332.0,660.0
ARDEN,US,2010,2,720.0,1200.0
ARDEN HILLS,US,1998,1,,
ARDENVOIR,US,2011,4,75.0,120.0
ARDMORE,US,2000,1,240.0,240.0
ARDMORE,US,2003,2,1500.0,2700.0
ARDMORE,US,2005,1,600.0,600.0
ARDMORE,US,2006,1,2.0,2.0
ARDMORE,US,2007,1,,
ARDMORE,US,2009,2,600.0,600.0
ARDMORE,US,2010,1,180.0,180.0
ARDMORE,US,2011,3,690.0,900.0
ARDMORE,US,2012,3,60.0,60.0
ARDMORE (NEAR),US,2000,1,,
ARDROSSAN (CANADA),CA,2000,1,,
ARDSLEY,US,2010,3,,
ARECIBO (JUST S OF&#44 RURAL CENTRAL PR),US,2002,1,900.0,900.0
ARENZVILLE,US,2003,1,60.0,60.0
ARENZVILLE,US,2005,1,300.0,300.0
ARGENTA,US,2012,1,3600.0,3600.0
ARGOS,US,2003,1,,
ARGOS,US,2004,1,300.0,300.0
ARGYLE,US,2004,1,30.0,30.0
ARGYLE,US,2009,1,360.0,360.0
ARGYLE,US,2012,1,300.0,300.0
ARGYLL (UK/SCOTLAND),GB,2003,1,,
ARIPEKA,US,2010,1,8.0,8.0
ARIVACA,US,2000,1,120.0,120.0
ARIVACA,US,2005,1,3600.0,3600.0
ARIVACA,US,2007,2,,
ARIZONA CITY,US,2003,1,60.0,60.0
ARIZONA CITY,US,2006,1,1200.0,1200.0
ARIZONA CITY,US,2007,2,600.0,600.0
ARIZONA CITY,US,2009,1,600.0,600.0
ARIZONA CITY,US,2011,2,11100.0,21600.0
